Fecha,Belisario,IQCA_Belisario,Carapungo,IQCA_Carapungo,Centro,IQCA_Centro,Cotocollao,IQCA_Cotocollao,ElCamal,IQCA_ElCamal,Guamani,IQCA_Guamani,LosChillos,IQCA_LosChillos,SanAntonio,IQCA_SanAntonio,Tumbaco,IQCA_Tumbaco
2010-07-09,22.21260869565217,Deseable,23.07333333333333,Deseable,23.397391304347824,Deseable,16.878695652173914,Deseable,31.124166666666667,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-07-10,14.3075,Deseable,24.49875,Deseable,18.01125,Deseable,16.286956521739132,Deseable,22.436666666666667,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-07-11,19.93166666666667,Deseable,20.90833333333333,Deseable,20.91565217391304,Deseable,17.401739130434784,Deseable,28.938333333333333,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-07-12,17.390833333333333,Deseable,15.692916666666669,Deseable,16.333333333333332,Deseable,12.20826086956522,Deseable,19.898333333333333,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-07-13,19.777083333333334,Deseable,13.725416666666668,Deseable,29.10411764705882,Aceptable,15.614347826086956,Deseable,29.129565217391303,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-07-14,15.094583333333333,Deseable,10.26875,Deseable,14.887916666666667,Deseable,9.835217391304347,Deseable,16.65791666666667,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-07-15,13.371333333333332,Deseable,11.52375,Deseable,16.539166666666667,Deseable,12.97304347826087,Deseable,19.30125,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-07-16,,Incorrecto,13.82875,Deseable,16.741249999999997,Deseable,16.41,Deseable,19.6775,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-07-17,,Incorrecto,14.140833333333331,Deseable,16.345833333333335,Deseable,11.365217391304348,Deseable,20.542916666666667,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-07-18,,Incorrecto,12.635,Deseable,10.089583333333334,Deseable,13.477391304347828,Deseable,11.909166666666666,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-07-19,,Incorrecto,18.421666666666667,Deseable,17.175416666666667,Deseable,15.713043478260868,Deseable,21.1925,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-07-20,12.216,Deseable,23.31958333333333,Deseable,13.511666666666663,Deseable,14.45782608695652,Deseable,22.36958333333333,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-07-21,18.761666666666667,Deseable,26.12125,Aceptable,21.47958333333333,Deseable,23.130526315789474,Deseable,30.61958333333333,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-07-22,15.47391304347826,Deseable,23.25916666666667,Deseable,19.72791666666667,Deseable,,Incorrecto,33.05130434782609,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-07-23,9.43875,Deseable,21.6,Deseable,11.915,Deseable,8.455,Deseable,20.98391304347826,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-07-24,7.07375,Deseable,13.537826086956525,Deseable,7.62125,Deseable,9.71,Deseable,13.286666666666669,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-07-25,13.765,Deseable,18.285652173913043,Deseable,15.08875,Deseable,15.351666666666668,Deseable,24.44666666666667,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-07-26,12.332083333333332,Deseable,20.128,Deseable,12.018333333333333,Deseable,12.404782608695651,Deseable,19.00958333333333,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-07-27,12.194166666666666,Deseable,21.005,Deseable,10.851666666666668,Deseable,15.526521739130436,Deseable,14.937142857142858,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-07-28,19.86583333333333,Deseable,20.38208333333333,Deseable,18.745416666666667,Deseable,16.580000000000002,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-07-29,28.98125,Aceptable,22.949166666666667,Deseable,27.310416666666665,Aceptable,21.326521739130435,Deseable,32.489583333333336,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-07-30,20.769166666666667,Deseable,14.1,Deseable,19.772916666666667,Deseable,16.667391304347827,Deseable,23.585416666666664,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-07-31,16.794583333333332,Deseable,18.651666666666667,Deseable,16.51625,Deseable,15.50695652173913,Deseable,21.01125,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-01,15.356666666666667,Deseable,18.185,Deseable,15.91125,Deseable,13.37782608695652,Deseable,22.78375,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-02,11.784583333333332,Deseable,13.157083333333333,Deseable,13.478,Deseable,12.50695652173913,Deseable,18.677916666666665,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-03,13.922727272727274,Deseable,13.449166666666663,Deseable,,Incorrecto,12.8365,Deseable,17.868750000000002,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-04,13.465833333333334,Deseable,22.82,Deseable,11.792083333333332,Deseable,13.534347826086956,Deseable,30.82315789473684,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-05,10.750833333333333,Deseable,13.020416666666668,Deseable,9.985,Deseable,10.594761904761905,Deseable,12.038333333333334,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-06,13.449583333333337,Deseable,15.4675,Deseable,11.7075,Deseable,11.911739130434784,Deseable,14.735416666666666,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-07,19.1725,Deseable,22.500416666666663,Deseable,21.35375,Deseable,21.108695652173918,Deseable,22.71708333333333,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-08,12.790833333333332,Deseable,17.46,Deseable,17.647083333333335,Deseable,14.604347826086956,Deseable,23.81,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-09,9.581666666666669,Deseable,18.311666666666667,Deseable,11.11625,Deseable,10.406086956521738,Deseable,13.674761904761905,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-10,13.044583333333334,Deseable,16.217916666666667,Deseable,12.037083333333332,Deseable,13.408695652173911,Deseable,14.520416666666668,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-11,10.71375,Deseable,15.1425,Deseable,10.850416666666668,Deseable,9.152608695652171,Deseable,11.802083333333334,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-12,23.10125,Deseable,26.22833333333333,Aceptable,23.405,Deseable,22.638636363636365,Deseable,32.51375,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-13,15.82,Deseable,20.47458333333333,Deseable,17.036666666666665,Deseable,19.078260869565216,Deseable,19.7475,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-14,13.926666666666668,Deseable,20.56083333333333,Deseable,16.100833333333334,Deseable,16.14608695652174,Deseable,20.60625,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-15,10.478333333333332,Deseable,20.1325,Deseable,12.07875,Deseable,10.48217391304348,Deseable,15.587083333333332,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-16,10.112083333333333,Deseable,19.254166666666663,Deseable,11.122916666666669,Deseable,11.40470588235294,Deseable,14.331666666666663,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-17,20.238333333333333,Deseable,24.32777777777778,Deseable,19.38208333333333,Deseable,18.395217391304342,Deseable,22.94833333333333,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-18,17.094166666666666,Deseable,,Incorrecto,21.20875,Deseable,17.13434782608696,Deseable,28.572916666666668,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-19,22.104761904761904,Deseable,,Incorrecto,23.685,Deseable,20.72043478260869,Deseable,25.295416666666668,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-20,18.37833333333333,Deseable,25.68,Aceptable,18.481666666666666,Deseable,21.436521739130438,Deseable,24.495833333333334,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-21,19.29083333333333,Deseable,30.075,Aceptable,21.3475,Deseable,20.82521739130435,Deseable,27.024583333333336,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-22,27.49,Aceptable,29.15,Aceptable,29.745,Aceptable,24.544347826086955,Deseable,30.773750000000003,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-23,38.8825,Aceptable,52.540416666666665,Precaucion,39.13041666666667,Aceptable,39.1295652173913,Aceptable,43.63583333333333,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-24,31.650454545454544,Aceptable,34.67541666666667,Aceptable,34.16833333333333,Aceptable,26.54043478260869,Aceptable,39.13041666666667,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-25,28.949166666666667,Aceptable,24.787916666666664,Deseable,30.55,Aceptable,27.67304347826087,Aceptable,31.245833333333334,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-26,21.8675,Deseable,21.58791666666667,Deseable,19.762916666666666,Deseable,21.53,Deseable,23.20833333333333,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-27,25.77,Aceptable,29.606666666666666,Aceptable,27.82375,Aceptable,27.85695652173913,Aceptable,33.620416666666664,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-28,14.429166666666667,Deseable,22.315,Deseable,15.124583333333334,Deseable,16.262608695652176,Deseable,16.9675,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-29,10.78,Deseable,21.496666666666663,Deseable,12.626666666666669,Deseable,13.254782608695653,Deseable,16.712083333333332,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-30,12.765454545454544,Deseable,24.31375,Deseable,14.144583333333337,Deseable,15.407391304347826,Deseable,21.512083333333333,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-08-31,20.4125,Deseable,31.4575,Aceptable,20.04083333333333,Deseable,17.43916666666667,Deseable,37.867916666666666,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-01,19.080416666666668,Deseable,11.8775,Deseable,20.30583333333333,Deseable,13.037916666666668,Deseable,24.061666666666667,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-02,17.159583333333334,Deseable,13.917916666666663,Deseable,15.317083333333334,Deseable,13.980416666666668,Deseable,19.70208333333333,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-03,13.657916666666669,Deseable,23.471666666666664,Deseable,15.2,Deseable,14.577916666666669,Deseable,19.822916666666668,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-04,21.81,Deseable,23.16181818181818,Deseable,21.21,Deseable,18.813333333333333,Deseable,24.684166666666663,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-05,23.249166666666667,Deseable,20.32333333333333,Deseable,26.9175,Aceptable,18.554166666666667,Deseable,29.55333333333333,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-06,14.080833333333333,Deseable,12.74875,Deseable,12.678333333333333,Deseable,10.010833333333332,Deseable,14.53875,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-07,24.445833333333336,Deseable,27.38083333333333,Aceptable,23.777083333333334,Deseable,20.754166666666663,Deseable,34.72541666666667,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-08,15.195833333333333,Deseable,25.094166666666663,Aceptable,17.542083333333334,Deseable,15.128333333333332,Deseable,21.230416666666667,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-09,16.819166666666664,Deseable,23.6675,Deseable,17.78291666666667,Deseable,18.721666666666668,Deseable,24.760416666666668,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-10,19.25166666666667,Deseable,28.980833333333333,Aceptable,20.857916666666668,Deseable,21.7625,Deseable,24.276666666666667,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-11,30.52208333333333,Aceptable,34.827083333333334,Aceptable,33.55875,Aceptable,28.26125,Aceptable,37.35625,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-12,40.864583333333336,Aceptable,41.90521739130435,Aceptable,48.56166666666667,Aceptable,34.51708333333333,Aceptable,57.04958333333334,Precaucion,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-13,26.70583333333333,Aceptable,29.68208333333333,Aceptable,23.99125,Deseable,27.480416666666667,Aceptable,27.642916666666665,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-14,24.157916666666665,Deseable,23.076666666666668,Deseable,22.597916666666663,Deseable,18.152916666666663,Deseable,30.71708333333333,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-15,11.789166666666668,Deseable,20.661666666666665,Deseable,17.765882352941176,Deseable,15.45625,Deseable,25.602083333333336,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-16,14.99375,Deseable,22.245833333333334,Deseable,12.030416666666667,Deseable,14.9175,Deseable,18.022916666666667,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-17,23.096666666666668,Deseable,20.291666666666668,Deseable,24.13125,Deseable,16.070416666666667,Deseable,26.73125,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-18,13.066249999999998,Deseable,23.29625,Deseable,13.969166666666666,Deseable,16.238333333333333,Deseable,17.236666666666668,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-19,19.40458333333333,Deseable,20.365454545454547,Deseable,18.516666666666666,Deseable,17.790416666666665,Deseable,22.93875,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-20,34.83625,Aceptable,29.796666666666667,Aceptable,36.1625,Aceptable,31.72666666666667,Aceptable,41.59375,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-21,30.515,Aceptable,37.842083333333335,Aceptable,28.49416666666667,Aceptable,29.542916666666667,Aceptable,36.40833333333333,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-22,29.73608695652174,Aceptable,21.730416666666667,Deseable,30.883750000000003,Aceptable,19.47083333333333,Deseable,30.86458333333333,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-23,23.06375,Deseable,18.395,Deseable,24.297083333333333,Deseable,18.05625,Deseable,29.120952380952374,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-24,25.44541666666667,Aceptable,18.80333333333333,Deseable,26.5505,Aceptable,18.945416666666667,Deseable,31.05125,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-25,25.11583333333333,Aceptable,20.81458333333333,Deseable,25.26708333333333,Aceptable,20.15958333333333,Deseable,30.917916666666667,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-26,14.940416666666666,Deseable,20.005416666666665,Deseable,18.28708333333333,Deseable,15.570833333333333,Deseable,25.875,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-27,21.295,Deseable,16.95,Deseable,24.547916666666666,Deseable,16.83375,Deseable,27.705,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-28,18.75916666666667,Deseable,13.322916666666666,Deseable,18.93208333333333,Deseable,15.172083333333331,Deseable,26.20875,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-29,19.94,Deseable,20.6065,Deseable,20.78333333333333,Deseable,20.569090909090907,Deseable,28.40958333333333,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-09-30,23.33666666666667,Deseable,27.238333333333333,Aceptable,19.47833333333333,Deseable,19.492916666666662,Deseable,25.27833333333333,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-01,31.0505,Aceptable,29.10333333333333,Aceptable,20.98958333333333,Deseable,18.003333333333334,Deseable,33.92652173913043,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-02,23.6775,Deseable,24.649583333333336,Deseable,23.01625,Deseable,20.33833333333333,Deseable,30.540000000000003,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-03,16.473333333333333,Deseable,17.85875,Deseable,17.597083333333334,Deseable,17.199583333333333,Deseable,22.475,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-04,25.7975,Aceptable,20.874166666666667,Deseable,23.425833333333333,Deseable,20.57375,Deseable,25.54583333333333,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-05,20.438333333333333,Deseable,17.72458333333333,Deseable,20.6125,Deseable,21.36958333333333,Deseable,24.416666666666668,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-06,28.682916666666667,Aceptable,24.925833333333333,Deseable,29.93875,Aceptable,25.140833333333333,Aceptable,37.21666666666667,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-07,25.50208333333333,Aceptable,29.00125,Aceptable,22.732916666666668,Deseable,21.96375,Deseable,33.18,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-08,24.782083333333333,Deseable,22.18958333333333,Deseable,27.35333333333333,Aceptable,23.668333333333333,Deseable,31.0275,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-09,9.2075,Deseable,18.13583333333333,Deseable,10.924166666666666,Deseable,11.64625,Deseable,14.349166666666669,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-10,6.466666666666666,Deseable,11.16875,Deseable,6.84125,Deseable,6.637083333333333,Deseable,8.698333333333332,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-11,8.64125,Deseable,13.749583333333334,Deseable,9.394583333333332,Deseable,7.657083333333333,Deseable,9.883333333333333,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-12,9.785416666666666,Deseable,16.387083333333333,Deseable,11.108333333333334,Deseable,10.423333333333334,Deseable,13.759130434782609,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-13,10.717916666666667,Deseable,21.597916666666663,Deseable,11.72625,Deseable,14.159999999999998,Deseable,11.97,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-14,21.644166666666667,Deseable,26.475454545454543,Aceptable,21.44083333333333,Deseable,22.5325,Deseable,21.65833333333333,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-15,25.24708333333333,Aceptable,27.975,Aceptable,23.392916666666665,Deseable,20.88625,Deseable,23.535416666666663,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-16,16.797083333333333,Deseable,16.012083333333333,Deseable,16.70416666666667,Deseable,12.54,Deseable,18.70625,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-17,16.71,Deseable,14.173333333333334,Deseable,17.89875,Deseable,13.705833333333333,Deseable,20.032083333333333,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-18,19.21125,Deseable,13.351666666666668,Deseable,19.08333333333333,Deseable,14.854166666666666,Deseable,20.8225,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-19,14.807916666666666,Deseable,10.8675,Deseable,15.433333333333332,Deseable,10.845833333333331,Deseable,19.115,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-20,17.05,Deseable,9.25125,Deseable,15.485416666666666,Deseable,10.326666666666666,Deseable,16.557083333333335,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-21,16.564583333333335,Deseable,15.39857142857143,Deseable,17.421666666666667,Deseable,14.045,Deseable,21.56583333333333,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-22,13.274166666666666,Deseable,23.77541666666667,Deseable,12.832083333333337,Deseable,9.154166666666669,Deseable,15.282083333333333,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-23,16.838333333333335,Deseable,22.43875,Deseable,16.247083333333332,Deseable,17.580000000000002,Deseable,18.86583333333333,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-24,13.339166666666666,Deseable,13.383333333333333,Deseable,13.04,Deseable,11.483333333333334,Deseable,15.211666666666666,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-25,18.79958333333333,Deseable,13.699166666666663,Deseable,19.96291666666667,Deseable,14.47,Deseable,20.271666666666665,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-26,21.749166666666667,Deseable,20.6375,Deseable,24.39125,Deseable,18.365416666666665,Deseable,29.54833333333333,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-27,26.25708333333333,Aceptable,20.50333333333333,Deseable,25.316666666666663,Aceptable,18.968333333333334,Deseable,27.15125,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-28,18.19625,Deseable,15.319583333333334,Deseable,19.01625,Deseable,13.654166666666669,Deseable,23.0275,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-29,19.7975,Deseable,15.790833333333332,Deseable,19.72958333333333,Deseable,15.760833333333332,Deseable,24.2675,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-30,20.59708333333333,Deseable,21.199166666666667,Deseable,23.12125,Deseable,17.860416666666666,Deseable,27.00125,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-10-31,17.769583333333333,Deseable,22.954166666666666,Deseable,19.21375,Deseable,16.4075,Deseable,23.356666666666666,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-11-01,18.082916666666662,Deseable,19.94,Deseable,19.94666666666667,Deseable,15.076666666666666,Deseable,25.3325,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-11-02,19.31083333333333,Deseable,25.596666666666668,Aceptable,20.455416666666668,Deseable,20.01,Deseable,22.19333333333333,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-11-03,17.75875,Deseable,21.635416666666668,Deseable,18.9975,Deseable,18.591666666666665,Deseable,22.508333333333336,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-11-04,22.52833333333333,Deseable,23.034166666666664,Deseable,20.65625,Deseable,17.3125,Deseable,24.77,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-11-05,22.50791666666667,Deseable,30.43875,Aceptable,22.888333333333332,Deseable,20.67652173913044,Deseable,27.87625,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-11-06,29.543333333333333,Aceptable,36.31916666666667,Aceptable,32.69625,Aceptable,24.01333333333333,Deseable,37.60666666666666,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-11-07,29.6475,Aceptable,23.29125,Deseable,25.438333333333333,Aceptable,23.32578947368421,Deseable,29.05333333333333,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-11-08,23.243333333333336,Deseable,20.81083333333333,Deseable,24.750454545454545,Deseable,20.750416666666663,Deseable,28.711250000000003,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-11-09,27.92625,Aceptable,25.676666666666662,Aceptable,26.880416666666665,Aceptable,23.353684210526318,Deseable,31.07041666666667,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-11-10,17.041666666666668,Deseable,15.752083333333331,Deseable,19.255,Deseable,12.788333333333334,Deseable,20.53375,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-11-11,18.332083333333333,Deseable,18.02541666666667,Deseable,16.67809523809524,Deseable,16.577916666666667,Deseable,20.32166666666667,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-11-12,25.737916666666667,Aceptable,29.755,Aceptable,30.215416666666663,Aceptable,21.800833333333333,Deseable,31.552916666666665,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-11-13,21.089565217391304,Deseable,13.012916666666667,Deseable,18.7575,Deseable,14.734166666666669,Deseable,23.845,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-11-14,10.659166666666666,Deseable,8.968333333333334,Deseable,,Incorrecto,8.219583333333334,Deseable,16.508333333333333,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-11-15,11.217777777777778,Deseable,6.573333333333333,Deseable,,Incorrecto,8.383333333333333,Deseable,11.925833333333337,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-11-16,19.26458333333333,Deseable,12.1225,Deseable,26.121111111111112,Aceptable,16.188333333333333,Deseable,21.61947368421053,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-11-17,22.27833333333333,Deseable,21.267222222222223,Deseable,25.032916666666665,Aceptable,14.840833333333334,Deseable,29.89,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-11-18,23.877391304347825,Deseable,20.5925,Deseable,24.30208333333333,Deseable,19.116666666666667,Deseable,24.58125,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-11-19,23.911666666666665,Deseable,16.87333333333333,Deseable,24.8335,Deseable,21.55958333333333,Deseable,24.19043478260869,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-11-20,15.752083333333331,Deseable,16.002083333333335,Deseable,19.785833333333333,Deseable,17.05125,Deseable,24.16913043478261,Deseable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-11-21,21.905,Deseable,14.384583333333332,Deseable,27.01125,Aceptable,13.8325,Deseable,31.2925,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-11-22,23.16333333333333,Deseable,22.5375,Deseable,26.88,Aceptable,19.48208333333333,Deseable,43.00090909090909,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
2010-11-23,30.412916666666664,Aceptable,27.99291666666667,Aceptable,35.81434782608696,Aceptable,24.64695652173913,Deseable,46.80833333333334,Aceptable,,Incorrecto,,Incorrecto,,Incorrecto,,Incorrecto
